,Bal,Brick,Dist,Flat URL,Floor,Kitsp,Livesp,Metrdist,N,New,Nfloor,Price,Rooms,Tel,Totsp,Walk
2835,0.0,1,11.597792661325641,24503572,1,,14.0,10.0,2835,0,3.0,3600000.0,1,0.0,16.0,0.0
2836,,1,13.118359137153845,47093572,1,2.0,14.4,20.0,2836,0,6.0,3600000.0,9,0.0,16.4,1.0
2837,,1,13.118359137153845,47666464,3,2.0,14.2,16.0,2837,0,6.0,3650000.0,9,0.0,16.2,1.0
2838,,1,13.118359137153845,150871186,2,,14.0,10.0,2838,0,5.0,3650000.0,9,1.0,16.4,1.0
2839,,1,9.126998521650847,149772232,5,4.0,17.0,15.0,2839,0,5.0,3800000.0,1,,24.5,1.0
2840,,1,10.787906450293638,148646744,5,4.5,19.0,15.0,2840,0,5.0,3950000.0,1,,27.0,1.0
2841,1.0,1,15.930763692259971,50164795,22,10.0,22.0,5.0,2841,1,25.0,3990000.0,1,,49.0,0.0
2842,,0,12.974863856421011,149006586,1,7.0,24.0,18.0,2842,0,14.0,4000000.0,2,,38.2,1.0
2843,,0,9.126998521650847,150444898,5,4.0,16.0,12.0,2843,0,5.0,4100000.0,1,,24.0,1.0
2844,,1,9.126998521650847,150445217,5,4.0,16.0,15.0,2844,0,5.0,4100000.0,1,,24.0,1.0
2845,,0,15.544831235645955,146147955,1,6.5,32.0,10.0,2845,0,2.0,4100000.0,2,,46.0,0.0
2846,,0,10.854626861471594,150339219,5,4.5,14.0,14.0,2846,0,5.0,4150000.0,1,,24.0,1.0
2847,1.0,0,13.473844585660192,149948858,2,9.0,18.0,10.0,2847,0,10.0,4200000.0,1,,36.0,0.0
2848,1.0,0,9.267435048474253,150961041,5,6.0,19.0,23.0,2848,0,5.0,4300000.0,1,1.0,31.0,1.0
2849,,1,10.030751573277437,150976210,1,5.7,17.0,10.0,2849,0,5.0,4300000.0,1,1.0,28.4,1.0
2850,,0,13.488062434512115,149948712,1,9.3,21.0,10.0,2850,0,12.0,4400000.0,1,1.0,40.0,0.0
2851,1.0,0,10.402490281833314,150567542,5,6.0,21.0,10.0,2851,0,5.0,4400000.0,1,1.0,32.0,1.0
2852,1.0,1,13.948495731346004,149775423,5,6.0,19.4,29.0,2852,0,9.0,4400000.0,1,1.0,33.0,1.0
2853,,0,11.233551653961982,150278439,1,6.0,21.4,14.0,2853,0,9.0,4400000.0,1,1.0,31.7,1.0
2854,1.0,0,13.53193389410331,143310483,9,7.0,20.9,10.0,2854,0,9.0,4450000.0,1,1.0,34.7,0.0
2855,1.0,1,10.195469450725366,149136079,3,5.4,20.1,,2855,0,5.0,4500000.0,1,,32.7,
2856,1.0,1,7.7340743337250455,150685422,3,11.6,30.7,10.0,2856,1,32.0,9043710.0,2,,58.6,1.0
2857,1.0,0,10.263145224990629,144435390,18,,,6.0,2857,1,18.0,18603585.0,1,,52.6,0.0
2858,,0,11.177423109878193,150767887,21,14.0,68.0,10.0,2858,0,35.0,34950000.0,3,1.0,114.0,1.0
2859,,0,12.427665933606768,151016778,1,,40.0,10.0,2859,0,9.0,2950000.0,9,1.0,45.0,1.0
2860,1.0,1,7.086259697243996,150692460,5,2.0,9.0,15.0,2860,0,5.0,3050000.0,1,1.0,13.0,1.0
2861,,1,12.20594594284722,148985302,3,1.0,9.0,5.0,2861,0,5.0,3300000.0,1,1.0,13.3,1.0
2862,,1,13.118359137153845,43369704,5,2.0,13.0,12.0,2862,0,6.0,3600000.0,1,,15.0,1.0
2863,0.0,1,11.597792661325641,24503572,1,,14.0,10.0,2863,0,3.0,3600000.0,1,0.0,16.0,0.0
2864,,1,13.118359137153845,47093572,1,2.0,14.4,20.0,2864,0,6.0,3600000.0,9,0.0,16.4,1.0
2865,,1,13.118359137153845,47666464,3,2.0,14.2,16.0,2865,0,6.0,3650000.0,9,0.0,16.2,1.0
2866,,1,13.118359137153845,150871186,2,,14.0,10.0,2866,0,5.0,3650000.0,9,1.0,16.4,1.0
2867,,1,9.126998521650847,149772232,5,4.0,17.0,15.0,2867,0,5.0,3800000.0,1,,24.5,1.0
2868,,1,10.787906450293638,148646744,5,4.5,19.0,15.0,2868,0,5.0,3950000.0,1,,27.0,1.0
2869,1.0,1,15.930763692259971,50164795,22,10.0,22.0,5.0,2869,1,25.0,3990000.0,1,,49.0,0.0
2870,,0,12.974863856421011,149006586,1,7.0,24.0,18.0,2870,0,14.0,4000000.0,2,,38.2,1.0
2871,,0,9.126998521650847,150444898,5,4.0,16.0,12.0,2871,0,5.0,4100000.0,1,,24.0,1.0
2872,,1,9.126998521650847,150445217,5,4.0,16.0,15.0,2872,0,5.0,4100000.0,1,,24.0,1.0
2873,,0,15.544831235645955,146147955,1,6.5,32.0,10.0,2873,0,2.0,4100000.0,2,,46.0,0.0
2874,,0,10.854626861471594,150339219,5,4.5,14.0,14.0,2874,0,5.0,4150000.0,1,,24.0,1.0
2875,1.0,0,13.473844585660192,149948858,2,9.0,18.0,10.0,2875,0,10.0,4200000.0,1,,36.0,0.0
2876,1.0,0,9.267435048474253,150961041,5,6.0,19.0,23.0,2876,0,5.0,4300000.0,1,1.0,31.0,1.0
2877,,1,10.030751573277437,150976210,1,5.7,17.0,10.0,2877,0,5.0,4300000.0,1,1.0,28.4,1.0
2878,,0,13.488062434512115,149948712,1,9.3,21.0,10.0,2878,0,12.0,4400000.0,1,1.0,40.0,0.0
2879,1.0,0,10.402490281833314,150567542,5,6.0,21.0,10.0,2879,0,5.0,4400000.0,1,1.0,32.0,1.0
2880,1.0,1,13.948495731346004,149775423,5,6.0,19.4,29.0,2880,0,9.0,4400000.0,1,1.0,33.0,1.0
2881,,0,11.233551653961982,150278439,1,6.0,21.4,14.0,2881,0,9.0,4400000.0,1,1.0,31.7,1.0
2882,1.0,0,13.53193389410331,143310483,9,7.0,20.9,10.0,2882,0,9.0,4450000.0,1,1.0,34.7,0.0
2883,1.0,1,10.195469450725366,149136079,3,5.4,20.1,,2883,0,5.0,4500000.0,1,,32.7,
2884,1.0,1,6.79713574465271,148388415,13,,,20.0,2884,1,17.0,14202000.0,1,,44.8,0.0
2885,,1,9.126998521650847,148195829,4,5.0,15.1,10.0,2885,0,5.0,4800000.0,1,,23.3,1.0
2886,,0,4.334480625677356,150927927,7,8.0,42.0,3.0,2886,0,7.0,12300000.0,2,,65.7,1.0
2887,,0,12.427665933606768,151016778,1,,40.0,10.0,2887,0,9.0,2950000.0,9,1.0,45.0,1.0
2888,1.0,1,7.086259697243996,150692460,5,2.0,9.0,15.0,2888,0,5.0,3050000.0,1,1.0,13.0,1.0
2889,,1,12.20594594284722,148985302,3,1.0,9.0,5.0,2889,0,5.0,3300000.0,1,1.0,13.3,1.0
2890,,1,13.118359137153845,43369704,5,2.0,13.0,12.0,2890,0,6.0,3600000.0,1,,15.0,1.0
2891,0.0,1,11.597792661325641,24503572,1,,14.0,10.0,2891,0,3.0,3600000.0,1,0.0,16.0,0.0
2892,,1,13.118359137153845,47093572,1,2.0,14.4,20.0,2892,0,6.0,3600000.0,9,0.0,16.4,1.0
2893,,1,13.118359137153845,47666464,3,2.0,14.2,16.0,2893,0,6.0,3650000.0,9,0.0,16.2,1.0
2894,,1,13.118359137153845,150871186,2,,14.0,10.0,2894,0,5.0,3650000.0,9,1.0,16.4,1.0
2895,,1,9.126998521650847,149772232,5,4.0,17.0,15.0,2895,0,5.0,3800000.0,1,,24.5,1.0
2896,,1,10.787906450293638,148646744,5,4.5,19.0,15.0,2896,0,5.0,3950000.0,1,,27.0,1.0
2897,1.0,1,15.930763692259971,50164795,22,10.0,22.0,5.0,2897,1,25.0,3990000.0,1,,49.0,0.0
2898,,0,12.974863856421011,149006586,1,7.0,24.0,18.0,2898,0,14.0,4000000.0,2,,38.2,1.0
2899,,0,9.126998521650847,150444898,5,4.0,16.0,12.0,2899,0,5.0,4100000.0,1,,24.0,1.0
2900,,1,9.126998521650847,150445217,5,4.0,16.0,15.0,2900,0,5.0,4100000.0,1,,24.0,1.0
2901,,0,15.544831235645955,146147955,1,6.5,32.0,10.0,2901,0,2.0,4100000.0,2,,46.0,0.0
2902,,0,10.854626861471594,150339219,5,4.5,14.0,14.0,2902,0,5.0,4150000.0,1,,24.0,1.0
2903,1.0,0,13.473844585660192,149948858,2,9.0,18.0,10.0,2903,0,10.0,4200000.0,1,,36.0,0.0
2904,1.0,0,9.267435048474253,150961041,5,6.0,19.0,23.0,2904,0,5.0,4300000.0,1,1.0,31.0,1.0
2905,,1,10.030751573277437,150976210,1,5.7,17.0,10.0,2905,0,5.0,4300000.0,1,1.0,28.4,1.0
2906,,0,13.488062434512115,149948712,1,9.3,21.0,10.0,2906,0,12.0,4400000.0,1,1.0,40.0,0.0
2907,1.0,0,10.402490281833314,150567542,5,6.0,21.0,10.0,2907,0,5.0,4400000.0,1,1.0,32.0,1.0
2908,1.0,1,13.948495731346004,149775423,5,6.0,19.4,29.0,2908,0,9.0,4400000.0,1,1.0,33.0,1.0
2909,,0,11.233551653961982,150278439,1,6.0,21.4,14.0,2909,0,9.0,4400000.0,1,1.0,31.7,1.0
2910,1.0,0,13.53193389410331,143310483,9,7.0,20.9,10.0,2910,0,9.0,4450000.0,1,1.0,34.7,0.0
2911,1.0,1,10.195469450725366,149136079,3,5.4,20.1,,2911,0,5.0,4500000.0,1,,32.7,
2912,2.0,1,11.712410888230373,150639722,9,8.0,70.0,15.0,2912,0,9.0,18490000.0,5,0.0,106.0,1.0
2913,2.0,0,5.34459357018141,147557996,6,12.3,34.6,10.0,2913,0,21.0,18600000.0,2,,62.0,1.0
2914,2.0,0,12.82547767051971,150815908,5,9.0,29.0,10.0,2914,0,5.0,8600000.0,2,,53.0,1.0
2915,,0,12.427665933606768,151016778,1,,40.0,10.0,2915,0,9.0,2950000.0,9,1.0,45.0,1.0
2916,1.0,1,7.086259697243996,150692460,5,2.0,9.0,15.0,2916,0,5.0,3050000.0,1,1.0,13.0,1.0
2917,,1,12.20594594284722,148985302,3,1.0,9.0,5.0,2917,0,5.0,3300000.0,1,1.0,13.3,1.0
2918,,1,13.118359137153845,43369704,5,2.0,13.0,12.0,2918,0,6.0,3600000.0,1,,15.0,1.0
2919,0.0,1,11.597792661325641,24503572,1,,14.0,10.0,2919,0,3.0,3600000.0,1,0.0,16.0,0.0
2920,,1,13.118359137153845,47093572,1,2.0,14.4,20.0,2920,0,6.0,3600000.0,9,0.0,16.4,1.0
2921,,1,13.118359137153845,47666464,3,2.0,14.2,16.0,2921,0,6.0,3650000.0,9,0.0,16.2,1.0
2922,,1,13.118359137153845,150871186,2,,14.0,10.0,2922,0,5.0,3650000.0,9,1.0,16.4,1.0
2923,,1,9.126998521650847,149772232,5,4.0,17.0,15.0,2923,0,5.0,3800000.0,1,,24.5,1.0
2924,,1,10.787906450293638,148646744,5,4.5,19.0,15.0,2924,0,5.0,3950000.0,1,,27.0,1.0
2925,1.0,1,15.930763692259971,50164795,22,10.0,22.0,5.0,2925,1,25.0,3990000.0,1,,49.0,0.0
2926,,0,12.974863856421011,149006586,1,7.0,24.0,18.0,2926,0,14.0,4000000.0,2,,38.2,1.0
2927,,0,9.126998521650847,150444898,5,4.0,16.0,12.0,2927,0,5.0,4100000.0,1,,24.0,1.0
2928,,1,9.126998521650847,150445217,5,4.0,16.0,15.0,2928,0,5.0,4100000.0,1,,24.0,1.0
2929,,0,15.544831235645955,146147955,1,6.5,32.0,10.0,2929,0,2.0,4100000.0,2,,46.0,0.0
2930,,0,10.854626861471594,150339219,5,4.5,14.0,14.0,2930,0,5.0,4150000.0,1,,24.0,1.0
2931,1.0,0,13.473844585660192,149948858,2,9.0,18.0,10.0,2931,0,10.0,4200000.0,1,,36.0,0.0
2932,1.0,0,9.267435048474253,150961041,5,6.0,19.0,23.0,2932,0,5.0,4300000.0,1,1.0,31.0,1.0
2933,,1,10.030751573277437,150976210,1,5.7,17.0,10.0,2933,0,5.0,4300000.0,1,1.0,28.4,1.0
2934,,0,13.488062434512115,149948712,1,9.3,21.0,10.0,2934,0,12.0,4400000.0,1,1.0,40.0,0.0
2935,1.0,0,10.402490281833314,150567542,5,6.0,21.0,10.0,2935,0,5.0,4400000.0,1,1.0,32.0,1.0
2936,1.0,1,13.948495731346004,149775423,5,6.0,19.4,29.0,2936,0,9.0,4400000.0,1,1.0,33.0,1.0
2937,,0,11.233551653961982,150278439,1,6.0,21.4,14.0,2937,0,9.0,4400000.0,1,1.0,31.7,1.0
2938,1.0,0,13.53193389410331,143310483,9,7.0,20.9,10.0,2938,0,9.0,4450000.0,1,1.0,34.7,0.0
2939,1.0,1,10.195469450725366,149136079,3,5.4,20.1,,2939,0,5.0,4500000.0,1,,32.7,
2940,,1,10.795586529157978,148780082,1,8.0,18.9,7.0,2940,0,4.0,4500000.0,1,1.0,34.5,1.0
2941,0.0,1,6.872003881289127,150719006,19,10.2,19.3,15.0,2941,0,29.0,13200000.0,1,1.0,47.8,1.0
2942,1.0,0,11.768824085425807,150559527,17,9.0,33.0,8.0,2942,0,18.0,9400000.0,2,1.0,55.0,1.0
2943,,0,12.427665933606768,151016778,1,,40.0,10.0,2943,0,9.0,2950000.0,9,1.0,45.0,1.0
2944,1.0,1,7.086259697243996,150692460,5,2.0,9.0,15.0,2944,0,5.0,3050000.0,1,1.0,13.0,1.0
2945,,1,12.20594594284722,148985302,3,1.0,9.0,5.0,2945,0,5.0,3300000.0,1,1.0,13.3,1.0
2946,,1,13.118359137153845,43369704,5,2.0,13.0,12.0,2946,0,6.0,3600000.0,1,,15.0,1.0
2947,0.0,1,11.597792661325641,24503572,1,,14.0,10.0,2947,0,3.0,3600000.0,1,0.0,16.0,0.0
2948,,1,13.118359137153845,47093572,1,2.0,14.4,20.0,2948,0,6.0,3600000.0,9,0.0,16.4,1.0
2949,,1,13.118359137153845,47666464,3,2.0,14.2,16.0,2949,0,6.0,3650000.0,9,0.0,16.2,1.0
2950,,1,13.118359137153845,150871186,2,,14.0,10.0,2950,0,5.0,3650000.0,9,1.0,16.4,1.0
2951,,1,9.126998521650847,149772232,5,4.0,17.0,15.0,2951,0,5.0,3800000.0,1,,24.5,1.0
2952,,1,10.787906450293638,148646744,5,4.5,19.0,15.0,2952,0,5.0,3950000.0,1,,27.0,1.0
2953,1.0,1,15.930763692259971,50164795,22,10.0,22.0,5.0,2953,1,25.0,3990000.0,1,,49.0,0.0
2954,,0,12.974863856421011,149006586,1,7.0,24.0,18.0,2954,0,14.0,4000000.0,2,,38.2,1.0
2955,,0,9.126998521650847,150444898,5,4.0,16.0,12.0,2955,0,5.0,4100000.0,1,,24.0,1.0
2956,,1,9.126998521650847,150445217,5,4.0,16.0,15.0,2956,0,5.0,4100000.0,1,,24.0,1.0
2957,,0,15.544831235645955,146147955,1,6.5,32.0,10.0,2957,0,2.0,4100000.0,2,,46.0,0.0
2958,,0,10.854626861471594,150339219,5,4.5,14.0,14.0,2958,0,5.0,4150000.0,1,,24.0,1.0
2959,1.0,0,13.473844585660192,149948858,2,9.0,18.0,10.0,2959,0,10.0,4200000.0,1,,36.0,0.0
2960,1.0,0,9.267435048474253,150961041,5,6.0,19.0,23.0,2960,0,5.0,4300000.0,1,1.0,31.0,1.0
2961,,1,10.030751573277437,150976210,1,5.7,17.0,10.0,2961,0,5.0,4300000.0,1,1.0,28.4,1.0
2962,,0,13.488062434512115,149948712,1,9.3,21.0,10.0,2962,0,12.0,4400000.0,1,1.0,40.0,0.0
2963,1.0,0,10.402490281833314,150567542,5,6.0,21.0,10.0,2963,0,5.0,4400000.0,1,1.0,32.0,1.0
2964,1.0,1,13.948495731346004,149775423,5,6.0,19.4,29.0,2964,0,9.0,4400000.0,1,1.0,33.0,1.0
2965,,0,11.233551653961982,150278439,1,6.0,21.4,14.0,2965,0,9.0,4400000.0,1,1.0,31.7,1.0
2966,1.0,0,13.53193389410331,143310483,9,7.0,20.9,10.0,2966,0,9.0,4450000.0,1,1.0,34.7,0.0
2967,1.0,1,10.195469450725366,149136079,3,5.4,20.1,,2967,0,5.0,4500000.0,1,,32.7,
2968,1.0,0,13.904237880615716,149522437,8,10.0,40.0,17.0,2968,0,9.0,8500000.0,3,1.0,65.0,1.0
2969,,0,13.210226904966229,148740789,1,9.0,19.5,10.0,2969,0,9.0,5300000.0,1,0.0,34.4,1.0
2970,1.0,1,5.501084442186044,49396286,16,14.2,64.0,10.0,2970,0,24.0,36000000.0,3,,115.0,1.0
2971,,0,12.427665933606768,151016778,1,,40.0,10.0,2971,0,9.0,2950000.0,9,1.0,45.0,1.0
2972,1.0,1,7.086259697243996,150692460,5,2.0,9.0,15.0,2972,0,5.0,3050000.0,1,1.0,13.0,1.0
2973,,1,12.20594594284722,148985302,3,1.0,9.0,5.0,2973,0,5.0,3300000.0,1,1.0,13.3,1.0
2974,,1,13.118359137153845,43369704,5,2.0,13.0,12.0,2974,0,6.0,3600000.0,1,,15.0,1.0
2975,0.0,1,11.597792661325641,24503572,1,,14.0,10.0,2975,0,3.0,3600000.0,1,0.0,16.0,0.0
2976,,1,13.118359137153845,47093572,1,2.0,14.4,20.0,2976,0,6.0,3600000.0,9,0.0,16.4,1.0
2977,,1,13.118359137153845,47666464,3,2.0,14.2,16.0,2977,0,6.0,3650000.0,9,0.0,16.2,1.0
2978,,1,13.118359137153845,150871186,2,,14.0,10.0,2978,0,5.0,3650000.0,9,1.0,16.4,1.0
2979,,1,9.126998521650847,149772232,5,4.0,17.0,15.0,2979,0,5.0,3800000.0,1,,24.5,1.0
2980,,1,10.787906450293638,148646744,5,4.5,19.0,15.0,2980,0,5.0,3950000.0,1,,27.0,1.0
2981,1.0,1,15.930763692259971,50164795,22,10.0,22.0,5.0,2981,1,25.0,3990000.0,1,,49.0,0.0
2982,,0,12.974863856421011,149006586,1,7.0,24.0,18.0,2982,0,14.0,4000000.0,2,,38.2,1.0
2983,,0,9.126998521650847,150444898,5,4.0,16.0,12.0,2983,0,5.0,4100000.0,1,,24.0,1.0
2984,,1,9.126998521650847,150445217,5,4.0,16.0,15.0,2984,0,5.0,4100000.0,1,,24.0,1.0
2985,,0,15.544831235645955,146147955,1,6.5,32.0,10.0,2985,0,2.0,4100000.0,2,,46.0,0.0
2986,,0,10.854626861471594,150339219,5,4.5,14.0,14.0,2986,0,5.0,4150000.0,1,,24.0,1.0
2987,1.0,0,13.473844585660192,149948858,2,9.0,18.0,10.0,2987,0,10.0,4200000.0,1,,36.0,0.0
2988,1.0,0,9.267435048474253,150961041,5,6.0,19.0,23.0,2988,0,5.0,4300000.0,1,1.0,31.0,1.0
2989,,1,10.030751573277437,150976210,1,5.7,17.0,10.0,2989,0,5.0,4300000.0,1,1.0,28.4,1.0
2990,,0,13.488062434512115,149948712,1,9.3,21.0,10.0,2990,0,12.0,4400000.0,1,1.0,40.0,0.0
2991,1.0,0,10.402490281833314,150567542,5,6.0,21.0,10.0,2991,0,5.0,4400000.0,1,1.0,32.0,1.0
2992,1.0,1,13.948495731346004,149775423,5,6.0,19.4,29.0,2992,0,9.0,4400000.0,1,1.0,33.0,1.0
2993,,0,11.233551653961982,150278439,1,6.0,21.4,14.0,2993,0,9.0,4400000.0,1,1.0,31.7,1.0
2994,1.0,0,13.53193389410331,143310483,9,7.0,20.9,10.0,2994,0,9.0,4450000.0,1,1.0,34.7,0.0
2995,1.0,1,10.195469450725366,149136079,3,5.4,20.1,,2995,0,5.0,4500000.0,1,,32.7,
2996,,0,16.442277736265456,150130212,2,10.0,45.0,10.0,2996,0,17.0,9700000.0,3,,75.0,1.0
2997,1.0,0,10.294628774602014,148811225,5,5.5,30.4,12.0,2997,0,5.0,5250000.0,2,1.0,45.1,0.0
2998,1.0,0,11.768824085425807,150559527,17,9.0,33.0,8.0,2998,0,18.0,9400000.0,2,1.0,55.0,1.0
2999,,0,12.427665933606768,151016778,1,,40.0,10.0,2999,0,9.0,2950000.0,9,1.0,45.0,1.0
3000,1.0,1,7.086259697243996,150692460,5,2.0,9.0,15.0,3000,0,5.0,3050000.0,1,1.0,13.0,1.0
3001,,1,12.20594594284722,148985302,3,1.0,9.0,5.0,3001,0,5.0,3300000.0,1,1.0,13.3,1.0
3002,,1,13.118359137153845,43369704,5,2.0,13.0,12.0,3002,0,6.0,3600000.0,1,,15.0,1.0
3003,0.0,1,11.597792661325641,24503572,1,,14.0,10.0,3003,0,3.0,3600000.0,1,0.0,16.0,0.0
3004,,1,13.118359137153845,47093572,1,2.0,14.4,20.0,3004,0,6.0,3600000.0,9,0.0,16.4,1.0
3005,,1,13.118359137153845,47666464,3,2.0,14.2,16.0,3005,0,6.0,3650000.0,9,0.0,16.2,1.0
3006,,1,13.118359137153845,150871186,2,,14.0,10.0,3006,0,5.0,3650000.0,9,1.0,16.4,1.0
3007,,1,9.126998521650847,149772232,5,4.0,17.0,15.0,3007,0,5.0,3800000.0,1,,24.5,1.0
3008,,1,10.787906450293638,148646744,5,4.5,19.0,15.0,3008,0,5.0,3950000.0,1,,27.0,1.0
3009,1.0,1,15.930763692259971,50164795,22,10.0,22.0,5.0,3009,1,25.0,3990000.0,1,,49.0,0.0
3010,,0,12.974863856421011,149006586,1,7.0,24.0,18.0,3010,0,14.0,4000000.0,2,,38.2,1.0
3011,,0,9.126998521650847,150444898,5,4.0,16.0,12.0,3011,0,5.0,4100000.0,1,,24.0,1.0
3012,,1,9.126998521650847,150445217,5,4.0,16.0,15.0,3012,0,5.0,4100000.0,1,,24.0,1.0
3013,,0,15.544831235645955,146147955,1,6.5,32.0,10.0,3013,0,2.0,4100000.0,2,,46.0,0.0
3014,,0,10.854626861471594,150339219,5,4.5,14.0,14.0,3014,0,5.0,4150000.0,1,,24.0,1.0
3015,1.0,0,13.473844585660192,149948858,2,9.0,18.0,10.0,3015,0,10.0,4200000.0,1,,36.0,0.0
3016,1.0,0,9.267435048474253,150961041,5,6.0,19.0,23.0,3016,0,5.0,4300000.0,1,1.0,31.0,1.0
3017,,1,10.030751573277437,150976210,1,5.7,17.0,10.0,3017,0,5.0,4300000.0,1,1.0,28.4,1.0
3018,,0,13.488062434512115,149948712,1,9.3,21.0,10.0,3018,0,12.0,4400000.0,1,1.0,40.0,0.0
3019,1.0,0,10.402490281833314,150567542,5,6.0,21.0,10.0,3019,0,5.0,4400000.0,1,1.0,32.0,1.0
3020,1.0,1,13.948495731346004,149775423,5,6.0,19.4,29.0,3020,0,9.0,4400000.0,1,1.0,33.0,1.0
3021,,0,11.233551653961982,150278439,1,6.0,21.4,14.0,3021,0,9.0,4400000.0,1,1.0,31.7,1.0
3022,1.0,0,13.53193389410331,143310483,9,7.0,20.9,10.0,3022,0,9.0,4450000.0,1,1.0,34.7,0.0
3023,1.0,1,10.195469450725366,149136079,3,5.4,20.1,,3023,0,5.0,4500000.0,1,,32.7,
3024,2.0,0,14.721308337085745,150256034,6,11.0,67.0,15.0,3024,0,12.0,16500000.0,5,1.0,112.7,1.0
3025,1.0,0,9.495228419196915,149548085,2,5.6,18.0,26.0,3025,0,5.0,4400000.0,1,1.0,31.0,1.0
3026,1.0,0,13.115410915269058,151057539,5,7.0,48.0,19.0,3026,0,9.0,7500000.0,3,1.0,67.0,1.0
3027,,0,12.427665933606768,151016778,1,,40.0,10.0,3027,0,9.0,2950000.0,9,1.0,45.0,1.0
3028,1.0,1,7.086259697243996,150692460,5,2.0,9.0,15.0,3028,0,5.0,3050000.0,1,1.0,13.0,1.0
3029,,1,12.20594594284722,148985302,3,1.0,9.0,5.0,3029,0,5.0,3300000.0,1,1.0,13.3,1.0
3030,,1,13.118359137153845,43369704,5,2.0,13.0,12.0,3030,0,6.0,3600000.0,1,,15.0,1.0
3031,0.0,1,11.597792661325641,24503572,1,,14.0,10.0,3031,0,3.0,3600000.0,1,0.0,16.0,0.0
3032,,1,13.118359137153845,47093572,1,2.0,14.4,20.0,3032,0,6.0,3600000.0,9,0.0,16.4,1.0
3033,,1,13.118359137153845,47666464,3,2.0,14.2,16.0,3033,0,6.0,3650000.0,9,0.0,16.2,1.0
3034,,1,13.118359137153845,150871186,2,,14.0,10.0,3034,0,5.0,3650000.0,9,1.0,16.4,1.0
3035,,1,9.126998521650847,149772232,5,4.0,17.0,15.0,3035,0,5.0,3800000.0,1,,24.5,1.0
3036,,1,10.787906450293638,148646744,5,4.5,19.0,15.0,3036,0,5.0,3950000.0,1,,27.0,1.0
3037,1.0,1,15.930763692259971,50164795,22,10.0,22.0,5.0,3037,1,25.0,3990000.0,1,,49.0,0.0
3038,,0,12.974863856421011,149006586,1,7.0,24.0,18.0,3038,0,14.0,4000000.0,2,,38.2,1.0
3039,,0,9.126998521650847,150444898,5,4.0,16.0,12.0,3039,0,5.0,4100000.0,1,,24.0,1.0
3040,,1,9.126998521650847,150445217,5,4.0,16.0,15.0,3040,0,5.0,4100000.0,1,,24.0,1.0
3041,,0,15.544831235645955,146147955,1,6.5,32.0,10.0,3041,0,2.0,4100000.0,2,,46.0,0.0
3042,,0,10.854626861471594,150339219,5,4.5,14.0,14.0,3042,0,5.0,4150000.0,1,,24.0,1.0
3043,1.0,0,13.473844585660192,149948858,2,9.0,18.0,10.0,3043,0,10.0,4200000.0,1,,36.0,0.0
3044,1.0,0,9.267435048474253,150961041,5,6.0,19.0,23.0,3044,0,5.0,4300000.0,1,1.0,31.0,1.0
3045,,1,10.030751573277437,150976210,1,5.7,17.0,10.0,3045,0,5.0,4300000.0,1,1.0,28.4,1.0
3046,,0,13.488062434512115,149948712,1,9.3,21.0,10.0,3046,0,12.0,4400000.0,1,1.0,40.0,0.0
3047,1.0,0,10.402490281833314,150567542,5,6.0,21.0,10.0,3047,0,5.0,4400000.0,1,1.0,32.0,1.0
3048,1.0,1,13.948495731346004,149775423,5,6.0,19.4,29.0,3048,0,9.0,4400000.0,1,1.0,33.0,1.0
3049,,0,11.233551653961982,150278439,1,6.0,21.4,14.0,3049,0,9.0,4400000.0,1,1.0,31.7,1.0
3050,1.0,0,13.53193389410331,143310483,9,7.0,20.9,10.0,3050,0,9.0,4450000.0,1,1.0,34.7,0.0
3051,1.0,1,10.195469450725366,149136079,3,5.4,20.1,,3051,0,5.0,4500000.0,1,,32.7,
3052,1.0,1,6.7000435669869685,150146407,11,12.0,43.0,6.0,3052,0,13.0,21330000.0,2,,79.0,1.0
3053,1.0,1,6.7317671015843255,147718236,11,14.0,20.0,7.0,3053,1,13.0,13257000.0,1,,49.0,1.0
3054,,1,10.795586529157978,148780082,1,8.0,18.9,7.0,3054,0,4.0,4500000.0,1,1.0,34.5,1.0
3055,,0,12.427665933606768,151016778,1,,40.0,10.0,3055,0,9.0,2950000.0,9,1.0,45.0,1.0
3056,1.0,1,7.086259697243996,150692460,5,2.0,9.0,15.0,3056,0,5.0,3050000.0,1,1.0,13.0,1.0
3057,,1,12.20594594284722,148985302,3,1.0,9.0,5.0,3057,0,5.0,3300000.0,1,1.0,13.3,1.0
3058,,1,13.118359137153845,43369704,5,2.0,13.0,12.0,3058,0,6.0,3600000.0,1,,15.0,1.0
3059,0.0,1,11.597792661325641,24503572,1,,14.0,10.0,3059,0,3.0,3600000.0,1,0.0,16.0,0.0
3060,,1,13.118359137153845,47093572,1,2.0,14.4,20.0,3060,0,6.0,3600000.0,9,0.0,16.4,1.0
3061,,1,13.118359137153845,47666464,3,2.0,14.2,16.0,3061,0,6.0,3650000.0,9,0.0,16.2,1.0
3062,,1,13.118359137153845,150871186,2,,14.0,10.0,3062,0,5.0,3650000.0,9,1.0,16.4,1.0
3063,,1,9.126998521650847,149772232,5,4.0,17.0,15.0,3063,0,5.0,3800000.0,1,,24.5,1.0
3064,,1,10.787906450293638,148646744,5,4.5,19.0,15.0,3064,0,5.0,3950000.0,1,,27.0,1.0
3065,1.0,1,15.930763692259971,50164795,22,10.0,22.0,5.0,3065,1,25.0,3990000.0,1,,49.0,0.0
